WinCenter,pi_AA,theta_w_AA,tajd_AA,nSites_AA,pi_BB,theta_w_BB,tajd_BB,nSites_BB,in_inv,in_ctl,z_pi_AA,z_tajd_AA,z_pi_BB,z_tajd_BB,r,z_r
63825000,0.005546725799692695,0.027097425653024164,-2.425788,28636,0.007267295378385926,0.020747490051661547,-2.10739,28648,True,False,-2.1938684011698166,-1.9521170474508425,-1.7500537677294103,-0.37923929862030475,0.7632448539506905,-0.12026184794295341
63835000,0.006064388216303471,0.02783383788769745,-2.385404,26019,0.008240970880872805,0.02183345657101149,-2.019131,26031,True,False,-2.0593690491582426,-1.7122906486839666,-1.4886218747775788,0.07893875371059852,0.7358827380859753,-0.26026569687547496
63845000,0.006541269979826195,0.028052849821539414,-2.338741,25776,0.008793812817628118,0.02227302032819956,-1.962815,25777,True,False,-1.9354653502961927,-1.4351754732268882,-1.3401838030997455,0.37129143383463087,0.7438491261394073,-0.2195040468961759
63855000,0.006269486418705147,0.02799355413226329,-2.366854,25918,0.008415094451094722,0.021545129474456498,-1.976486,25897,True,False,-2.006080314190054,-1.602128710858949,-1.4418696925008556,0.3003213100691707,0.7450286452684495,-0.21346879659711604
63865000,0.005898112582108757,0.028028094027222863,-2.408436,29534,0.008358960085386101,0.02127352454850405,-1.969179,29513,True,False,-2.1025708817365536,-1.8490696110551712,-1.456941770877453,0.3382540651239739,0.7056036303391826,-0.41519492997108287
63875000,0.005343273579458615,0.027778235981387765,-2.46356,29443,0.007877509895266595,0.020933966267682264,-2.023056,29408,True,False,-2.246729476088018,-2.176431695188128,-1.5862111570779729,0.05856294098443042,0.6782947467535723,-0.5549264050857685
63885000,0.005221519419920105,0.02786298442378059,-2.478709,29789,0.007756800161322847,0.02077025122672582,-2.032296,29754,True,False,-2.2783637130678995,-2.2663962879704007,-1.618621723187549,0.010595422617605571,0.6731537891044012,-0.5812311638859168
63895000,0.004871258991289688,0.02804732853329587,-2.520464,28472,0.007781049166490821,0.02108260617570514,-2.046432,28434,True,False,-2.3693685826014517,-2.5143645744331327,-1.6121108647885543,-0.06278865093579397,0.6260414099769247,-0.8222912647504349
63905000,0.005131672857715139,0.028233695218325503,-2.495752,27459,0.00820543338677939,0.021599812003498288,-2.01134,27442,True,False,-2.3017076994367645,-2.3676086818438136,-1.4981636926911208,0.11938409306080529,0.6253993684213317,-0.8255764013751782
63915000,0.005411319208252022,0.028277269270978535,-2.466556,28696,0.008480629415251578,0.022031508385926987,-1.995132,28679,True,False,-2.229049820995703,-2.1942238874104327,-1.4242735532426554,0.20352451921767717,0.6380799046023986,-0.7606938506011414
63925000,0.005126432231915916,0.027860585834993474,-2.489015,29114,0.008226086268451768,0.0215793652248541,-2.007219,29130,True,False,-2.3030693218986484,-2.3276000039393865,-1.492618393526533,0.1407773986008144,0.6231921310595205,-0.8368701817132596
63935000,0.005596983364016737,0.02770056130543933,-2.434005,29875,0.008761497273426783,0.02152736087785621,-1.923612,29891,True,False,-2.1808104513972215,-2.000914925785516,-1.348860527399315,0.5748055704725746,0.6388158541111608,-0.7569282147725329
63945000,0.0056143553214126375,0.027309996945464533,-2.423157,29137,0.008731943750857457,0.02147489398408561,-1.924785,29156,True,False,-2.176296859260827,-1.9364924620914015,-1.3567956488324413,0.5687161874591247,0.6429674172902592,-0.7356858946597876
63955000,0.005580195389227748,0.026521866742479066,-2.408369,29019,0.008497784282664095,0.021012016840002753,-1.931815,29038,True,False,-2.185172312830951,-1.8486717215762343,-1.419667470980611,0.5322214196973521,0.6566647497291295,-0.6656006983602186
63965000,0.005919777496888612,0.02637202212974487,-2.365116,25712,0.008187192374956279,0.020357809296179703,-1.938737,25731,True,False,-2.0969418909004904,-1.5918073390023515,-1.5030614047503157,0.496287311241167,0.72305342610448,-0.325909489389404
63975000,0.006926346517412935,0.02720065281923715,-2.273026,24120,0.008777659038142621,0.02076112309286899,-1.871712,24120,True,False,-1.8354145389597785,-1.0449171581772334,-1.3445210932322726,0.8442335145459703,0.7890881255828058,0.011970524560467457
63985000,0.006672914439131457,0.027290936035117973,-2.304076,25514,0.008743192600141099,0.020576418436936587,-1.864971,25514,True,False,-1.9012614098432685,-1.2293122077441758,-1.3537753325625534,0.879227999536313,0.7632125636834043,-0.12042706768420022
63995000,0.006993419368090828,0.026886274200776817,-2.256582,26776,0.008360848955803789,0.019888352971943062,-1.879681,26767,True,False,-1.8179876316466899,-0.9472620150184926,-1.456434609130469,0.8028641255995183,0.8364484761127345,0.2542994217030279
64005000,0.007540543965485723,0.027109195349347373,-2.201623,27351,0.008715585107161144,0.019820377221856485,-1.817011,27342,True,False,-1.6758333985829896,-0.620879807960532,-1.361187945009893,1.1282022615355431,0.8651793164511754,0.40130662868714057
64015000,0.00711362590544157,0.026819791150758252,-2.241051,28025,0.008676378372583355,0.019969904620662546,-1.834136,27983,True,False,-1.786755498769278,-0.8550288583413856,-1.3717149540708709,1.0393014225710553,0.8198842420150838,0.1695451380885451
64025000,0.006822082008762084,0.026493859154929578,-2.264597,27619,0.008661788736990972,0.020258922000217575,-1.856574,27577,True,False,-1.8625046046113645,-0.9948602862674176,-1.3756322715351104,0.9228192605456443,0.7876066036600212,0.0043900153449783165
64035000,0.00706024572724784,0.026991980288630764,-2.25203,25569,0.008329806831981822,0.020468357660516315,-1.923178,25527,True,False,-1.8006247679047989,-0.9202292850465534,-1.4647694200313226,0.577058590274653,0.8475881697688865,0.3112979372966866
64045000,0.007129358841101608,0.027627195318574292,-2.262684,24437,0.008644881371906245,0.020967548762497953,-1.905808,24404,True,False,-1.7826677582194246,-0.983499650846433,-1.3801718994169234,0.6672312952564431,0.824691344437679,0.19414165850033305
64055000,0.006868864525655223,0.028153093515442353,-2.305648,24381,0.008535066685852896,0.02196210039879949,-1.982696,24323,True,False,-1.850349543695809,-1.2386477638768425,-1.4096571449381592,0.2680833999979607,0.8047815885305913,0.09226932990991811
64065000,0.007089470090226162,0.0282159062363369,-2.283548,25159,0.008812382191453806,0.02218037399538474,-1.954672,25134,True,False,-1.7930316768141417,-1.1074036223171169,-1.3351979258359334,0.41356410721786135,0.8044896301821187,0.09077546544723378
64075000,0.006445515236351889,0.02800350446861204,-2.348107,27861,0.008832190113522058,0.02169688108923696,-1.923205,27836,True,False,-1.96034440377983,-1.4907968591928786,-1.3298794983428732,0.5769184254482564,0.7297754184982752,-0.2915150437157028
64085000,0.0052907112972053775,0.026985142490454646,-2.452323,31167,0.009179413910474601,0.02083239364844904,-1.814513,31142,True,False,-2.2603862390216607,-2.1096990970566036,-1.2366499015384196,1.141170103622158,0.5763670043430729,-1.0764604970042493
64095000,0.004786146876707339,0.026709046196806897,-2.503872,32946,0.008630384617721212,0.020464543999270984,-1.875932,32921,True,False,-2.391482462018485,-2.4158305112313685,-1.3840642782213308,0.8223262713091746,0.5545693603132933,-1.1879925903890858
64105000,0.004195182720498412,0.02649144918152944,-2.567398,32744,0.008376233897580054,0.01973519130408213,-1.867055,32728,True,False,-2.545027114907455,-2.793089123752777,-1.4523037519390847,0.868409351454445,0.5008435499527332,-1.4628916615971315
64115000,0.0036977099716316384,0.026305418357075314,-2.621656,32783,0.008395159106875591,0.019593164330003972,-1.853926,32739,True,False,-2.6742807756311118,-3.115308337904254,-1.447222332844114,0.9365657961122407,0.44045740224306573,-1.7718697078623116
64125000,0.0035758611874457625,0.02624153330199595,-2.634316,27656,0.008424042517745907,0.019610050195567146,-1.849928,27612,True,False,-2.705939598042244,-3.1904916334764764,-1.4394671364163043,0.9573205729986649,0.42448280382167236,-1.8536070002268445
64135000,0.003976838478676002,0.02622487189688097,-2.587131,25136,0.007306581951530612,0.01980398230229592,-2.0463,25088,True,False,-2.60175744358931,-2.9102764832730514,-1.739505322011537,-0.062103400673411815,0.5442816497586698,-1.24063176060064
64145000,0.0042579536873676785,0.026174034800635147,-2.553137,22672,0.007940449721541546,0.020085094453107598,-1.960394,22445,True,False,-2.5287179255629173,-2.7083980512286487,-1.5693118123957936,0.3838595466015228,0.5362358350832862,-1.2817998130977815
64155000,0.004261802377283733,0.025625655866167732,-2.541997,22715,0.007932680190188411,0.01966877137397796,-1.934482,22504,True,False,-2.527717956696736,-2.6422415020442434,-1.571397931727964,0.5183762496232917,0.537246211255935,-1.276630017247931
64165000,0.0048275702418232435,0.026210537578288104,-2.487613,22992,0.007373272021407264,0.019641152658361114,-2.025022,22796,True,False,-2.3807198190537804,-2.319274018126411,-1.721599036843211,0.048356865106814396,0.6547392023252456,-0.6754531545510574
64175000,0.0051256817777089545,0.026213578839379043,-2.453359,25831,0.007250655080944021,0.019819198439633316,-2.05644,25635,True,False,-2.303264305349855,-2.1158515373577744,-1.7545216879434933,-0.11474307992012046,0.7069267149640224,-0.408425097518912
64185000,0.005468691166749298,0.026391544538092875,-2.417573,24204,0.007773001207729469,0.020193256496751622,-1.994387,24012,True,False,-2.214143405165788,-1.9033310464140494,-1.6142717418857029,0.207392030168249,0.7035495068894668,-0.42570527173575656
64195000,0.005513810874351607,0.02669543452625294,-2.419936,26797,0.008138718906588887,0.020446877084735623,-1.952229,26742,True,False,-2.2024203763332255,-1.9173640738577424,-1.5160765320292304,0.426246428361817,0.6774789666083411,-0.5591005106549355
64205000,0.00557189869963076,0.02737804563332798,-2.429039,24916,0.008303086480833433,0.02132900627488838,-1.980537,24861,True,False,-2.1873279635771303,-1.9714235951526833,-1.4719438348781777,0.2792913948198194,0.6710635511857843,-0.5919262926997098
64215000,0.005244208512413937,0.02684666380137701,-2.453805,23965,0.00874697165907286,0.02133052903063997,-1.913031,23923,True,False,-2.2724686197788584,-2.1185001747847276,-1.352760655159678,0.6297346085504291,0.5995456161075294,-0.957862400424984
64225000,0.005277579187705818,0.02687447780461032,-2.450479,22775,0.008662801170105133,0.02146562437865658,-1.93398,22733,True,False,-2.263798231396537,-2.098748228412436,-1.3753604332226068,0.5209822771362944,0.6092231697431154,-0.9083452225893272
64235000,0.005786957088869926,0.02755581726197733,-2.409225,24609,0.009036071026894866,0.022231972412387935,-1.924971,24540,True,False,-2.1314513670362825,-1.8537552050683226,-1.275137468802575,0.5677506075439482,0.6404284640576294,-0.7486769669359715
64245000,0.005761491019447541,0.027833728849250592,-2.418393,24219,0.008750961350859789,0.022419809441137566,-1.977241,24192,True,False,-2.1380679760959427,-1.90820073854432,-1.3516894228307479,0.29640188621993313,0.658383780758153,-0.6568049253400452
64255000,0.005782106383794982,0.0280510461520755,-2.421267,26066,0.009268969238450017,0.022859225584699872,-1.92833,26039,True,False,-2.132711680067409,-1.9252684155960227,-1.2126042940883641,0.5503130648822417,0.6238133103095596,-0.8336917913317384
64265000,0.005540907551990915,0.02854612683653914,-2.458185,28178,0.008863537210045824,0.022992979219210685,-1.993384,28151,True,False,-2.195380101692438,-2.1445114571390973,-1.321462802265155,0.21259889390438735,0.6251350246164611,-0.8269289703909054
64275000,0.006258839774585174,0.029315790586843846,-2.399138,28747,0.00956423610724234,0.02363371197771588,-1.931219,28720,True,False,-2.008846531495551,-1.7938520532170579,-1.133325133590663,0.5353154284578098,0.654400383303564,-0.6771867912099151
64285000,0.005377011271450858,0.028704901950078004,-2.478647,25640,0.008941507683307332,0.02299653221528861,-1.982344,25640,True,False,-2.2379637292118364,-2.266028091736162,-1.3005277285500996,0.2699107340309821,0.6013539843497602,-0.9486095153245987
64295000,0.005532565288276271,0.02820796379872536,-2.451851,26988,0.009994521342819031,0.023337766637023864,-1.854594,26988,True,False,-2.1975475935325366,-2.1068960547572293,-1.0177935387639205,0.9330980144813917,0.5535598052678498,-1.1931581847740436
64305000,0.00644995185056271,0.028240198360211934,-2.353347,25857,0.009995420624467344,0.023401604207019446,-1.85816,25814,True,False,-1.959191680079339,-1.5219153796350922,-1.0175520816223833,0.9145858748173123,0.6452906878950307,-0.7237984065580634
64315000,0.007668303907901245,0.028291335926608804,-2.22287,22237,0.011363833874020006,0.023942800036045774,-1.703792,22194,True,False,-1.642638735581515,-0.7470582819749874,-0.6501330952586589,1.7159549089352681,0.6747990152718194,-0.5728130284996805
64325000,0.006416888027670126,0.02745795132724924,-2.336897,23997,0.01048055017951073,0.023195183894130417,-1.77779,23954,True,False,-1.9677823418917104,-1.424224604582718,-0.8872947858622069,1.331809841391085,0.6122663331372638,-0.8927742561400278
64335000,0.0058839961027457935,0.027246127900797168,-2.391417,28225,0.010148829394649067,0.023059960967993755,-1.816222,28182,True,False,-2.1062386336653764,-1.7479997447563045,-0.976361823593312,1.1322981892402424,0.5797709148454214,-1.059043694367097
64345000,0.005322117125142531,0.027396150976339795,-2.457579,28064,0.00930102109508852,0.023395924721587667,-1.954293,28016,True,False,-2.2522263584288416,-2.1409126358818495,-1.2039983699049759,0.4155316060772793,0.5722078329607185,-1.0977417460413716
64355000,0.0045904248943661975,0.027440660000000002,-2.539906,28400,0.008828082197569994,0.023103099418911782,-2.004354,28395,True,False,-2.4423350620037323,-2.629823787112056,-1.3309824738626355,0.15565044406844927,0.5199798542462316,-1.3649768560068
64365000,0.003986702535339125,0.027305253728439893,-2.605014,30844,0.007975104348390025,0.022739568079380004,-2.106382,30839,True,False,-2.599194558614809,-3.0164773422555227,-1.560007044356136,-0.3740064784348324,0.49989346360639675,-1.4677529722488003
64375000,0.004327744102331108,0.027464919337364137,-2.569551,28613,0.007832509577740492,0.02235323989793065,-2.107185,28608,True,False,-2.5105849391068853,-2.805875034919208,-1.598293743282755,-0.378175084197663,0.5525360753634172,-1.198396307717332
64385000,0.004861733752310536,0.028091993974121994,-2.522212,27050,0.007971399630245886,0.02221801778517286,-2.079826,27045,True,False,-2.3718434357670324,-2.524745332779124,-1.5610017612559675,-0.2361465847390129,0.6098971294656533,-0.9048967701506588
64395000,0.004976082720280889,0.02827829936465474,-2.51303,23924,0.007939824402273867,0.021232208200969736,-2.030134,23924,True,False,-2.342133219993789,-2.4702166582179745,-1.5694797106323528,0.021818991309064912,0.6267245304387086,-0.818795939520209
64405000,0.004936052536728697,0.02829910499510284,-2.517927,25525,0.007519401332027424,0.020558030362389814,-2.056785,25525,True,False,-2.352533885709343,-2.49929822207399,-1.6823633138599379,-0.11653407492407793,0.6564422244234449,-0.6667392944919929
64415000,0.004776460885167464,0.028172612200956938,-2.532753,25080,0.00826330629984051,0.020134570733652313,-1.911911,25080,True,False,-2.393999082008463,-2.5873446312488553,-1.4826248143137126,0.6355488532009532,0.5780326556767785,-1.0679378520870446
64425000,0.004204823897213009,0.027886869609973695,-2.590071,26229,0.007807627664035991,0.019960874490068243,-1.974467,26229,True,False,-2.5425221387316066,-2.9277361111547533,-1.604974537637155,0.3108025243097137,0.5385533324778723,-1.2699418648039675
64435000,0.003977158168197196,0.028145181045593683,-2.618829,24828,0.007593857821814081,0.020071217013049782,-2.015826,24828,True,False,-2.601674381670836,-3.098519777352698,-1.6623717447819875,0.09609596671950955,0.5237335569771178,-1.3457702700588807
64445000,0.004019030136783185,0.02782605767876339,-2.609504,26977,0.0073394608740779185,0.019676825925788635,-2.033355,26977,True,False,-2.5907951822900186,-3.0431418759932205,-1.7306773306141927,0.005097846648941899,0.5475920106036548,-1.223693623873755
64455000,0.0046058238539011245,0.02778758355969744,-2.544136,23929,0.008395802457269421,0.019897116720297547,-1.874259,23929,True,False,-2.4383340953261428,-2.6549442721255225,-1.4470495932498029,0.8310112992558951,0.5485864963286765,-1.2186051347415592
64465000,0.00497438810151615,0.027918226392551086,-2.506299,24272,0.008001044372116017,0.019971861074489124,-1.943526,24272,True,False,-2.342573516832908,-2.4302436122071804,-1.553042147438651,0.471426224070309,0.6217173496565156,-0.8444162016839247
64475000,0.004795996277915633,0.027573326391350583,-2.518968,22568,0.00804002995391705,0.019431006026231833,-1.900539,22568,True,False,-2.3889233848328346,-2.5054803556198593,-1.5425745179028965,0.6945842015632391,0.5965147276073337,-0.9733705598747406
64485000,0.004786633879557559,0.02725045051208521,-2.51394,24410,0.007832728103236378,0.019009040065546906,-1.906304,24410,True,False,-2.391355928652955,-2.475620828752785,-1.5982350691825011,0.6646564154826393,0.6111068604027996,-0.8987069349708572
64495000,0.0050652919119925635,0.0283616215137899,-2.505239,25816,0.009495774162271176,0.02048849565622091,-1.739955,25784,True,False,-2.3189548355994707,-2.423948644331466,-1.151707167259233,1.5282222934916039,0.533425903505382,-1.2961774013694156
64505000,0.004986705533314269,0.028478543966256792,-2.516115,27976,0.008977812446321214,0.020678272044088175,-1.835214,27944,True,False,-2.3393731944951566,-2.488537390195882,-1.2907798989152315,1.0337052120949264,0.5554477288459776,-1.1834982385646495
64515000,0.005070677557021948,0.028717961339836465,-2.511661,27884,0.008711764397529801,0.020894927725118483,-1.89113,27852,True,False,-2.3175555341563427,-2.462086647819999,-1.3622138056264845,0.7434290479175084,0.582049436329996,-1.047385174269708
64525000,0.005375231600072979,0.02910534997263273,-2.486903,27405,0.008849152376429328,0.021129765754575678,-1.885055,27373,True,False,-2.238426124470672,-2.3150575773794686,-1.3253251303945497,0.7749661338567355,0.6074289797959055,-0.9175255615502242
64535000,0.005547869119194348,0.029088925372012624,-2.468407,26612,0.008804771369450714,0.02127811354401806,-1.901231,26580,True,False,-2.1935713432278443,-2.205216326597176,-1.3372414317042705,0.6909918289755943,0.6300980328056437,-0.8015347263125365
64545000,0.005714078919647748,0.028582191842582056,-2.44,23733,0.006886971712828296,0.02006909417815438,-2.129756,23721,True,False,-2.150386615610727,-2.0365171261769435,-1.8521706799523818,-0.49534768777532456,0.8296939726068844,0.21973862629075852
64555000,0.005021235960064182,0.027936296131217685,-2.501297,22436,0.006267177399215127,0.019213416384231182,-2.184421,22424,True,False,-2.330401478810341,-2.400538490212533,-2.0185854662285267,-0.7791295483297012,0.8011957601029484,0.0739217070885024
64565000,0.005082703132648067,0.02729912640724425,-2.481839,24516,0.005445337210251388,0.018487420135488083,-2.287213,24504,True,False,-2.3144310420599905,-2.28498425915058,-2.239249574297299,-1.3127526162910201,0.9334046609784558,0.7503955250207791
64575000,0.00498419722334004,0.027200059275653922,-2.490844,24850,0.005305966462678154,0.018503555318463642,-2.312523,24838,True,False,-2.3400249050604836,-2.3384617928494644,-2.2766706229599394,-1.4441441628131333,0.9393570913797855,0.7808523497345353
64585000,0.005866371821624546,0.02764474650282093,-2.402672,25878,0.005943374719579175,0.019192164926123616,-2.238481,25854,True,False,-2.1108177846997465,-1.8148392385687335,-2.1055264925395414,-1.0597706785148227,0.9870439099690349,1.024851687316878
64595000,0.005749998240890325,0.027405261497038234,-2.410137,27855,0.006075014258520993,0.01929305434040872,-2.221875,27843,True,False,-2.141054036546069,-1.8591712529010136,-2.070181273557482,-0.9735641189910675,0.9464995465360776,0.8173981789259955
64605000,0.006310205277102312,0.027892278082241498,-2.360067,27553,0.006042711266838532,0.01933597701608511,-2.229531,27541,True,False,-1.995500716573278,-1.561823100507552,-2.0788546275054687,-1.013308634209295,1.044267216891819,1.3176464133332224
64615000,0.006062557291459088,0.027938185564545057,-2.387998,25091,0.00643091108098409,0.019195670959767135,-2.156203,25079,True,False,-2.059844761122738,-1.7276955040326525,-1.9746229692205364,-0.6326417308756929,0.9427213679545022,0.798066357293843
64625000,0.006567558335568412,0.028582521246024752,-2.349194,26099,0.006714737378771035,0.01937336424272626,-2.118826,26087,True,False,-1.9286350943237247,-1.4972521705899542,-1.8984156022790528,-0.4386068895340483,0.978081191430072,0.9789921091118233
64635000,0.005766623381926579,0.02799902409244967,-2.421609,24489,0.005886277137014315,0.018192132719836402,-2.193059,24450,True,False,-2.136734482673263,-1.9272994335332834,-2.1208571946623525,-0.8239719101968682,0.9796724224322833,0.9871339672178192
64645000,0.005641932332818362,0.02787328474950342,-2.432175,22655,0.0057297639724089135,0.017769377078174744,-2.196246,22616,True,False,-2.169131784019766,-1.990047198226498,-2.1628809826596513,-0.8405165510015296,0.9846709847013776,1.012710131000699
64655000,0.005195656530289222,0.02734005539834045,-2.469576,20849,0.005999403027390678,0.017649232099951947,-2.139217,20810,True,False,-2.285083424186345,-2.212158607207281,-2.090482890710557,-0.5444624812026536,0.8660289209723205,0.40565380357737557
64665000,0.005332968073359259,0.027496402371693315,-2.457661,20829,0.006432457960557961,0.017617902741702742,-2.057584,20790,True,False,-2.24940705871337,-2.141399605094876,-1.9742076320223294,-0.12068191552744173,0.829071578245755,0.21655401854540554
64675000,0.004826762112139358,0.026561228579205228,-2.494343,18370,0.006338256628477906,0.017189633060556465,-2.045155,18330,True,False,-2.380929787781152,-2.359241125488265,-1.9995006916724616,-0.05615937377622329,0.7615283499965314,-0.12904469066894558
64685000,0.004902147138695502,0.026916127289784233,-2.493538,20253,0.007952997734024875,0.01824330837403696,-1.827987,19859,True,False,-2.361343206067224,-2.354460513092084,-1.565942670779391,1.071222663960406,0.6163898573393167,-0.8716754031745563
64695000,0.005033675660843318,0.026942642092746726,-2.479473,21866,0.007846088254470938,0.018312654340536513,-1.852571,21472,True,False,-2.327169388474392,-2.2709334157600685,-1.594647868294266,0.9435999938814015,0.6415522611506412,-0.7429268298040795
64705000,0.0051082410458159165,0.027151231989181214,-2.475848,24402,0.007372067727424192,0.01821319580973009,-1.929733,24008,True,False,-2.3077957665163416,-2.24940581335491,-1.7219223898030638,0.5430296851994879,0.6929183554314335,-0.4801017274071037
64715000,0.005143459693190213,0.02703058228673243,-2.469119,23011,0.007320007693328028,0.018481436706901888,-1.95775,22617,True,False,-2.298645236946163,-2.2094446446419966,-1.7359005100557918,0.39758531700865235,0.7026576895374476,-0.4302684371884881
64725000,0.005201039225422046,0.02722171118834823,-2.466916,24168,0.0070987896950578345,0.018786088664563615,-2.016987,23775,True,False,-2.283684889187067,-2.196361801028598,-1.7952975472566646,0.09006887918445862,0.7326656301767892,-0.27672668592852284
64735000,0.004848597298775613,0.02721482719737451,-2.506209,23767,0.005802298662450323,0.018350877825733945,-2.216831,23401,True,False,-2.3752565568117188,-2.4297091338026404,-2.1434054168538292,-0.9473792529042436,0.8356338721674903,0.25013133440109225
64745000,0.004728019581363943,0.027561990501913124,-2.526218,22215,0.006192773536546296,0.018821041237585243,-2.175003,21849,True,False,-2.4065851299097694,-2.5485355604301763,-2.038562904924231,-0.7302379803666322,0.7634736767720971,-0.11909102928700908
64755000,0.004402410468442697,0.027995790452351153,-2.569863,22372,0.006845707579750977,0.019804157684267926,-2.121305,22006,True,False,-2.4911850801702093,-2.8077278933882845,-1.8632501005538724,-0.4514760971132001,0.6430906399602364,-0.7350554007258445
64765000,0.004305317394317394,0.0282932729036729,-2.585295,21645,0.006625431552234598,0.02019432576718831,-2.178264,21279,True,False,-2.516411859506759,-2.8993731238203977,-1.9223942185874807,-0.7471667766214182,0.649816900284075,-0.7006391173172254
64775000,0.004140856563826236,0.028753488007248106,-2.610109,20971,0.006671918709051201,0.020426675612715363,-2.182901,20605,True,False,-2.5591421687248177,-3.0467347586015308,-1.9099124160018424,-0.7712387877325626,0.6206395407978671,-0.8499310306310146
64785000,0.0044427416437519095,0.02914613589978613,-2.583537,16365,0.007307511943307471,0.02131159050644511,-2.129369,16369,True,False,-2.4807062106002116,-2.888932978985015,-1.7392556191998374,-0.4933386585969743,0.6079691252260984,-0.9147617972425147
64795000,0.004642481509721692,0.028873231033168127,-2.557846,15738,0.006532698322957693,0.02070828751111676,-2.217895,15742,True,False,-2.4288096817393696,-2.7363631490840676,-1.9472930926040055,-0.9529027853222414,0.7106529767962405,-0.38935891852821364
64805000,0.00562587351516358,0.028893687172340567,-2.454269,15069,0.007587468652557553,0.021497441451602203,-2.096415,15073,True,False,-2.1733041954201946,-2.1212557078925878,-1.6640872368621082,-0.3222648923350338,0.7414690950014315,-0.23168196184775885
64815000,0.0061070080626715465,0.02948756221408966,-2.417183,17488,0.00918643419849074,0.022268575005716898,-1.904146,17492,True,False,-2.0482955357344377,-1.901014973327702,-1.2347649540580337,0.6758592190146319,0.6647854794055871,-0.6240493279740291
64825000,0.0054924993324432575,0.02908488330119171,-2.473325,20223,0.009726409452711722,0.022001932070994216,-1.808846,20227,True,False,-2.207957553623026,-2.2344226020809193,-1.0897815869120167,1.1705891432958373,0.5646995799577355,-1.1361592545547519
64835000,0.005455582473140931,0.02875768957236149,-2.471152,23735,0.008894761365072678,0.021016688771855908,-1.870304,23735,True,False,-2.217549313610112,-2.221517917935703,-1.31307911598195,0.8515428506780581,0.613347817802457,-0.887240619178721
64845000,0.0058103884648006785,0.029257597455470737,-2.444084,23580,0.008864603095843936,0.02122062773536896,-1.888111,23580,True,False,-2.125363413230288,-2.060770568445267,-1.3211766119058832,0.7591015520245903,0.6554595171356076,-0.6717675168470004
64855000,0.004958900378454834,0.028291422187392487,-2.515387,26159,0.007089515846618495,0.019855928279236917,-2.085021,26157,True,False,-2.3465975461018664,-2.484214053768032,-1.7977875757582058,-0.2631153355956831,0.6994695386455894,-0.44658126175383517
64865000,0.004418012622100735,0.028014127346545004,-2.568811,24877,0.0066814243618090454,0.01956460152763819,-2.135206,24875,True,False,-2.4871313194766476,-2.8014804347040863,-1.907360148035894,-0.5236402175479653,0.6612381406806086,-0.6422000103781196
64875000,0.004537197403760072,0.027579806848701878,-2.547674,22340,0.005894031515802668,0.019035276613841884,-2.238022,22338,True,False,-2.4561646597608915,-2.675955212072959,-2.1187751437941453,-1.05738787646608,0.7697952397429931,-0.08674546246130702
64885000,0.004343026186361823,0.028144658380965037,-2.57888,22569,0.00693880633724795,0.02001254154664303,-2.118025,22565,True,False,-2.5066143390911937,-2.8612766908744405,-1.8382530822025507,-0.43444866635095,0.6259039343767508,-0.8229946867099723
64895000,0.003995680117715254,0.028010477371025994,-2.614404,22427,0.007445108058689738,0.02038528435088971,-2.058098,22423,True,False,-2.596861997908306,-3.0722412557960563,-1.7023110593178974,-0.12335023851884479,0.5366853088252492,-1.2794999889840304
64905000,0.005229089186068885,0.02937979815278045,-2.506568,20788,0.009232629433562732,0.0219432025602772,-1.878045,20779,True,False,-2.2763969319974175,-2.4318411087718688,-1.22236153246698,0.8113570758211767,0.5663705257204349,-1.1276095196112972
64915000,0.00568067308856163,0.029032938723017956,-2.452459,19828,0.008836435693021848,0.02143795988697714,-1.905575,19819,True,False,-2.1590661381920797,-2.110506753312358,-1.3287395601576435,0.6684408657953465,0.6428692841671071,-0.7361880128079964
64925000,0.007294992491007194,0.029712332508992807,-2.300853,22240,0.010203362781701229,0.02230643614772165,-1.759407,22231,True,False,-1.7396327263747942,-1.2101719422126391,-0.9617196080197373,1.427241323007679,0.7149596311610205,-0.3673230427183035
64935000,0.007795705834451045,0.030016669955930258,-2.257425,20876,0.010586385949779566,0.023195783160820393,-1.762663,20868,True,False,-1.6095370924717776,-0.952268296074369,-0.8588778793130252,1.410338483202226,0.7363897246362315,-0.25767159674287404
64945000,0.007298382296816723,0.029929938112585652,-2.30607,23058,0.010760760630195413,0.023182028158593375,-1.737651,22977,True,False,-1.7387519850457023,-1.2411538737292496,-0.8120582739439359,1.5401830253441098,0.6782403723707946,-0.5552046227100869
64955000,0.006102488424951595,0.028650351628924996,-2.400116,23758,0.009555251308900524,0.022039188650565783,-1.836923,23684,True,False,-2.0494698306516552,-1.7996600518797459,-1.1357375521349236,1.0248332977130095,0.6386528441452137,-0.757762288524716
64965000,0.0057524206518308075,0.02881185045770202,-2.441006,25344,0.009989178472497032,0.022199416739216462,-1.783869,25270,True,False,-2.140424644317956,-2.042491407009933,-1.0192280995580545,1.3002519902923921,0.575865239335628,-1.079027880047624
64975000,0.004743712097745655,0.028805267423851314,-2.547418,23244,0.009602740742339232,0.022145716486836428,-1.836685,23170,True,False,-2.402507891120463,-2.674434917944483,-1.122986638255113,1.0260688247012468,0.4939956440592277,-1.497930369384156
